date,series,value,unit,source_id,frequency
2022-06-30,PAK_CGO_NR_GR_TR_S_XDC,590582.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-09-30,PAK_CGO_NR_GR_TR_S_XDC,222067.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-12-31,PAK_CGO_NR_GR_TR_S_XDC,477276.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-03-31,PAK_CGO_NR_GR_TR_S_XDC,738224.4700000001,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-06-30,PAK_CGO_NR_GR_TR_S_XDC,1049732.562253,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-09-30,PAK_CGO_NR_GR_TR_S_XDC,273410.797142,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-12-31,PAK_CGO_NR_GR_TR_S_XDC,576757.95309,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-03-31,PAK_CGO_NR_GR_TR_S_XDC,869492.112384,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-06-30,PAK_CGO_NR_GR_TR_S_XDC,1265154.206942,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-09-30,PAK_CGO_NR_GR_TR_S_XDC,393815.88569799997,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-12-31,PAK_CGO_NR_GR_TR_S_XDC,899750.607067,million PKR,mof_central_govt_operations_sdmx,quarterly
2025-03-31,PAK_CGO_NR_GR_TR_S_XDC,1314659.274862,million PKR,mof_central_govt_operations_sdmx,quarterly
2016-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",181916.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2016-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",393386.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",623839.0,million PKR,mof_central_govt_operations_sdmx,quarterly
