date,series,value,unit,source_id,frequency
2009-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2064.685,million PKR,pbs_merchandise_trade_sdmx,monthly
2009-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1848.091,million PKR,pbs_merchandise_trade_sdmx,monthly
2009-12-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1378.838,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-01-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1543.05,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-02-28,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1478.625,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-03-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2070.654,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-04-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2015.416,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-05-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2270.187,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-06-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1548.97,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-07-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1242.018,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-08-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1275.892,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-09-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1995.47,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2652.313,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2154.243,million PKR,pbs_merchandise_trade_sdmx,monthly
2010-12-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1988.26,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-01-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1704.372,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-02-28,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1573.251,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-03-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2425.664,million PKR,pbs_merchandise_trade_sdmx,monthly
